filename,filepath,duration_sec,sample_rate_hz,snr_db,silence_ratio,overlap_ratio,overlap_segments,srmr,f0_mean_hz,f0_sd_hz,f0_min_hz,f0_max_hz,f0_range_hz,f0_range_st,f0_voiced_frac,hnr_db,shimmer_pct,jitter_local_pct,jitter_rap_pct,praat_pause_count,praat_pause_rate_per_min,praat_mean_pause_dur_sec,praat_total_pause_dur_sec,praat_pause_to_speech_ratio,praat_speaking_rate_syl_sec,praat_articulation_rate_syl_sec
1188-133604-0025.flac,/content/data/LibriSpeech/test-clean/1188/133604/1188-133604-0025.flac,7.45,16000,30.37,0.0685,0.3333,40000-80000,2.0514,102.25,36.42,79.87,442.92,363.05,29.66,0.5647,12.96,8.5295,2.4192,0.8831,4,32.215,0.4545,1.818,0.244,4.161,5.504
1188-133604-0026.flac,/content/data/LibriSpeech/test-clean/1188/133604/1188-133604-0026.flac,20.125,16000,30.44,0.1313,0.0,,2.8133,104.09,45.73,75.31,466.09,390.78,31.56,0.4604,13.66,8.8502,2.8793,1.196,8,23.851,0.7096,5.677,0.2821,4.323,6.382
1188-133604-0027.flac,/content/data/LibriSpeech/test-clean/1188/133604/1188-133604-0027.flac,11.245,16000,34.04,0.1765,0.1667,40000-80000,2.8727,100.96,25.42,75.05,480.6,405.56,32.15,0.4719,14.85,9.2172,2.5985,1.0648,6,32.014,0.6555,3.933,0.3498,3.557,5.669
1188-133604-0028.flac,/content/data/LibriSpeech/test-clean/1188/133604/1188-133604-0028.flac,19.005,16000,34.54,0.0995,0.0667,40000-80000,2.5507,104.59,39.0,76.44,473.85,397.41,31.58,0.4217,12.67,8.7535,2.8485,1.1438,10,31.571,0.6397,6.397,0.3366,3.788,5.769
1188-133604-0029.flac,/content/data/LibriSpeech/test-clean/1188/133604/1188-133604-0029.flac,3.705,16000,32.95,0.0569,0.3333,40000-80000,2.4989,99.32,14.15,80.0,126.96,46.97,8.0,0.3379,10.91,8.4445,3.2355,1.3386,3,48.583,0.5523,1.657,0.4472,3.509,6.348
1188-133604-0030.flac,/content/data/LibriSpeech/test-clean/1188/133604/1188-133604-0030.flac,1.915,16000,32.73,0.0635,0.0,,2.4108,105.66,11.16,89.52,125.23,35.71,5.81,0.367,15.78,8.8047,2.4036,0.8505,2,62.663,0.5415,1.083,0.5655,2.611,6.01
1188-133604-0031.flac,/content/data/LibriSpeech/test-clean/1188/133604/1188-133604-0031.flac,4.25,16000,33.58,0.0213,0.0,,3.1002,100.19,7.92,77.74,120.05,42.31,7.52,0.4289,12.48,9.8294,2.8598,1.3838,4,56.471,0.4905,1.962,0.4616,2.824,5.245
1188-133604-0032.flac,/content/data/LibriSpeech/test-clean/1188/133604/1188-133604-0032.flac,10.985,16000,34.01,0.082,0.1667,40000-80000,2.9672,99.69,22.97,75.23,322.43,247.2,25.2,0.4795,10.64,9.1538,3.2887,1.2562,5,27.31,0.6002,3.001,0.2732,4.37,6.135
1188-133604-0033.flac,/content/data/LibriSpeech/test-clean/1188/133604/1188-133604-0033.flac,6.625,16000,33.47,0.1,0.0,,2.7478,112.94,65.24,79.64,499.64,420.0,31.79,0.4112,10.91,8.4987,2.9353,1.2198,4,36.226,0.5043,2.017,0.3045,3.774,5.58
1188-133604-0034.flac,/content/data/LibriSpeech/test-clean/1188/133604/1188-133604-0034.flac,20.905,16000,33.68,0.1279,0.0556,400000-440000,2.7954,100.41,27.27,75.19,455.11,379.91,31.17,0.4811,12.99,9.6331,2.9651,1.2211,7,20.091,0.735,5.145,0.2461,4.21,5.952
1188-133604-0035.flac,/content/data/LibriSpeech/test-clean/1188/133604/1188-133604-0035.flac,2.925,16000,37.03,0.1546,0.3333,40000-80000,3.4641,102.0,8.77,88.46,125.96,37.5,6.12,0.3426,10.99,9.3822,2.1627,0.6429,3,61.538,0.4737,1.421,0.4858,2.051,3.989
1188-133604-0036.flac,/content/data/LibriSpeech/test-clean/1188/133604/1188-133604-0036.flac,7.97,16000,32.55,0.1434,0.0,,2.8885,101.27,10.67,75.45,131.41,55.96,9.61,0.4685,12.63,9.2451,3.3051,1.4705,4,30.113,0.5005,2.002,0.2512,4.517,6.215
1188-133604-0037.flac,/content/data/LibriSpeech/test-clean/1188/133604/1188-133604-0037.flac,14.51,16000,32.89,0.1118,0.1111,40000-80000,2.928,103.07,29.11,78.28,470.3,392.02,31.04,0.4959,12.89,8.2405,2.7774,1.1261,6,24.81,0.525,3.15,0.2171,4.893,6.339
1188-133604-0038.flac,/content/data/LibriSpeech/test-clean/1188/133604/1188-133604-0038.flac,5.365,16000,33.23,0.1236,0.3333,40000-80000,2.5233,100.86,7.84,76.94,125.31,48.37,8.44,0.5009,12.4,8.3612,2.2256,0.8736,3,33.551,0.4977,1.493,0.2783,4.101,5.851
1188-133604-0039.flac,/content/data/LibriSpeech/test-clean/1188/133604/1188-133604-0039.flac,6.625,16000,31.03,0.0182,0.0,,3.2248,111.39,42.47,77.43,439.12,361.69,30.04,0.4507,9.86,10.0171,3.4057,1.6135,2,18.113,0.6323,1.2645,0.1909,4.377,5.682
1188-133604-0040.flac,/content/data/LibriSpeech/test-clean/1188/133604/1188-133604-0040.flac,3.23,16000,28.58,0.0,0.0,,2.8637,114.62,65.17,82.92,416.63,333.72,27.95,0.5062,12.02,9.4839,2.5258,1.0391,2,37.152,0.503,1.006,0.3115,4.334,6.295
1188-133604-0041.flac,/content/data/LibriSpeech/test-clean/1188/133604/1188-133604-0041.flac,10.07,16000,30.63,0.0299,0.1667,40000-80000,2.9188,109.95,47.4,80.33,478.8,398.46,30.9,0.5568,13.42,8.6722,2.2868,0.9306,4,23.833,0.6775,2.71,0.2691,4.767,6.667
1188-133604-0042.flac,/content/data/LibriSpeech/test-clean/1188/133604/1188-133604-0042.flac,2.66,16000,30.2,0.0,0.3333,40000-80000,3.2939,103.99,29.28,75.71,306.36,230.65,24.2,0.4221,10.17,10.271,3.8613,1.4774,2,45.113,0.442,0.884,0.3323,4.511,6.757
1188-133604-0043.flac,/content/data/LibriSpeech/test-clean/1188/133604/1188-133604-0043.flac,4.885,16000,30.43,0.0,0.0,,2.86,113.02,58.83,77.13,482.77,405.63,31.75,0.5938,12.7,8.5198,2.6369,1.0349,2,24.565,0.4985,0.997,0.2041,4.708,5.916
1188-133604-0044.flac,/content/data/LibriSpeech/test-clean/1188/133604/1188-133604-0044.flac,18.545,16000,32.66,0.1893,0.0667,40000-80000,3.1503,105.64,24.77,78.62,471.25,392.63,31.0,0.4462,12.75,9.5309,2.7576,1.1135,8,25.883,0.8801,7.041,0.3797,3.721,6.161
121-121726-0000.flac,/content/data/LibriSpeech/test-clean/121/121726/121-121726-0000.flac,8.46,16000,57.92,0.234,0.3333,40000-80000,8.6284,182.75,44.98,77.03,328.92,251.89,25.13,0.5445,11.65,7.8201,1.9948,0.7123,4,28.369,0.4335,1.734,0.205,5.201,6.944
121-121726-0001.flac,/content/data/LibriSpeech/test-clean/121/121726/121-121726-0001.flac,5.925,16000,80.23,0.3858,0.3333,40000-80000,8.2664,182.5,44.08,114.68,296.15,181.47,16.42,0.4092,13.74,6.9407,1.2769,0.4389,3,30.38,0.7803,2.341,0.3951,3.038,5.022
121-121726-0002.flac,/content/data/LibriSpeech/test-clean/121/121726/121-121726-0002.flac,4.41,16000,67.86,0.415,0.0,,3.0867,174.83,49.87,130.81,355.79,224.98,17.32,0.4703,14.35,6.1975,1.2778,0.4802,3,40.816,0.567,1.701,0.3857,2.494,4.351
121-121726-0003.flac,/content/data/LibriSpeech/test-clean/121/121726/121-121726-0003.flac,6.755,16000,79.7,0.3333,0.3333,40000-80000,10.6208,185.79,50.19,119.77,355.88,236.11,18.85,0.4762,14.03,7.1913,1.5309,0.5552,4,35.529,0.5967,2.387,0.3534,3.405,5.425
121-121726-0004.flac,/content/data/LibriSpeech/test-clean/121/121726/121-121726-0004.flac,4.02,16000,78.68,0.4254,0.3333,40000-80000,11.0071,175.29,61.53,118.68,414.79,296.11,21.66,0.3784,9.04,9.7589,2.1842,0.7867,3,44.776,0.588,1.764,0.4388,3.234,5.762
121-121726-0005.flac,/content/data/LibriSpeech/test-clean/121/121726/121-121726-0005.flac,3.1,16000,77.49,0.6214,0.3333,40000-80000,10.2862,160.31,32.62,122.3,235.88,113.57,11.37,0.2052,7.73,9.7797,2.1831,0.6908,3,58.065,0.7133,2.14,0.6903,1.613,5.208
121-121726-0006.flac,/content/data/LibriSpeech/test-clean/121/121726/121-121726-0006.flac,3.895,16000,81.19,0.3876,0.3333,40000-80000,12.3128,193.83,54.51,124.73,431.84,307.11,21.5,0.4352,12.3,7.4578,1.6228,0.559,2,30.809,0.6577,1.3155,0.3377,4.108,6.897
121-121726-0007.flac,/content/data/LibriSpeech/test-clean/121/121726/121-121726-0007.flac,6.73,16000,77.97,0.3125,0.3333,40000-80000,10.8472,194.26,56.68,130.21,433.05,302.85,20.8,0.4701,12.41,8.3648,1.8315,0.7415,3,26.746,0.7233,2.17,0.3224,4.16,6.318
121-121726-0008.flac,/content/data/LibriSpeech/test-clean/121/121726/121-121726-0008.flac,4.99,16000,79.24,0.4759,0.3333,40000-80000,11.7633,189.96,52.53,129.84,341.24,211.4,16.73,0.3347,13.24,6.3184,1.3655,0.3959,3,36.072,0.81,2.43,0.487,3.006,5.859
121-121726-0009.flac,/content/data/LibriSpeech/test-clean/121/121726/121-121726-0009.flac,7.26,16000,78.13,0.3264,0.3333,40000-80000,9.9462,166.68,29.1,129.93,281.31,151.38,13.37,0.4066,11.03,7.5806,1.8033,0.6341,4,33.058,0.591,2.364,0.3256,3.719,5.9
121-121726-0010.flac,/content/data/LibriSpeech/test-clean/121/121726/121-121726-0010.flac,9.81,16000,77.55,0.3211,0.3333,40000-80000,9.7928,182.4,35.12,125.79,282.86,157.07,14.03,0.4346,13.6,6.5529,1.6729,0.6557,4,24.465,0.7125,2.85,0.2905,4.281,6.731
121-121726-0011.flac,/content/data/LibriSpeech/test-clean/121/121726/121-121726-0011.flac,4.035,16000,80.33,0.4328,0.3333,40000-80000,17.6462,178.24,40.55,137.19,296.97,159.78,13.37,0.405,12.47,6.3523,1.3993,0.4835,3,44.61,0.609,1.827,0.4528,2.726,4.982
121-121726-0012.flac,/content/data/LibriSpeech/test-clean/121/121726/121-121726-0012.flac,4.045,16000,59.79,0.3731,0.0,,9.4611,172.15,20.57,143.87,235.05,91.17,8.5,0.4688,13.38,6.7586,1.3267,0.4693,2,29.666,0.4032,0.8065,0.1994,3.708,5.934
121-121726-0013.flac,/content/data/LibriSpeech/test-clean/121/121726/121-121726-0013.flac,2.49,16000,71.87,0.4217,0.3333,40000-80000,8.6763,160.87,22.41,137.06,225.21,88.15,8.6,0.4675,12.07,8.1652,1.2119,0.494,1,24.096,0.565,0.565,0.2269,4.016,7.44
121-121726-0014.flac,/content/data/LibriSpeech/test-clean/121/121726/121-121726-0014.flac,3.165,16000,79.46,0.5048,0.0,,12.8723,169.51,40.76,134.69,302.56,167.87,14.01,0.2684,10.26,8.736,1.7823,0.722,2,37.915,0.6593,1.3185,0.4166,3.791,7.653
121-123852-0000.flac,/content/data/LibriSpeech/test-clean/121/123852/121-123852-0000.flac,17.695,16000,78.3,0.2632,0.1333,40000-80000;400000-440000,5.8601,174.91,34.47,75.01,327.72,252.71,25.53,0.4366,9.46,7.9737,1.5688,0.6407,6,20.345,0.8718,5.231,0.2956,4.012,5.87
121-123852-0001.flac,/content/data/LibriSpeech/test-clean/121/123852/121-123852-0001.flac,1.87,16000,79.64,0.5484,0.6667,40000-120000,8.5226,165.24,7.09,147.69,178.77,31.08,3.31,0.3913,11.41,4.943,0.6332,0.3099,2,64.171,0.535,1.07,0.5722,2.674,6.25
121-123852-0002.flac,/content/data/LibriSpeech/test-clean/121/123852/121-123852-0002.flac,17.285,16000,40.62,0.2049,0.0833,40000-80000,9.11,173.49,23.44,77.83,258.38,180.54,20.77,0.5032,10.33,8.3036,1.2478,0.5223,9,31.241,0.4661,4.1945,0.2427,4.165,5.882
121-123852-0003.flac,/content/data/LibriSpeech/test-clean/121/123852/121-123852-0003.flac,23.505,16000,46.93,0.1941,0.0476,160000-200000,7.2788,168.53,29.91,75.21,456.36,381.15,31.21,0.4968,9.76,7.9881,1.3637,0.6476,9,22.974,0.5974,5.3765,0.2287,4.382,5.901
121-123852-0004.flac,/content/data/LibriSpeech/test-clean/121/123852/121-123852-0004.flac,16.29,16000,45.95,0.2044,0.0,,8.4482,176.68,42.95,77.4,417.36,339.96,29.17,0.4705,9.22,7.7686,1.6961,0.6425,5,18.416,0.733,3.665,0.225,4.174,6.213
121-123859-0000.flac,/content/data/LibriSpeech/test-clean/121/123859/121-123859-0000.flac,17.39,16000,50.38,0.2418,0.0,,6.1888,171.43,29.0,77.48,451.01,373.54,30.5,0.5006,10.26,7.4099,1.3212,0.5476,7,24.152,0.6283,4.398,0.2529,4.025,5.51
121-123859-0001.flac,/content/data/LibriSpeech/test-clean/121/123859/121-123859-0001.flac,25.395,16000,50.33,0.2541,0.0,,7.9086,176.91,36.28,75.44,431.81,356.37,30.2,0.4278,9.05,8.2609,1.7812,0.7139,11,25.989,0.6417,7.059,0.278,4.371,6.613
121-123859-0002.flac,/content/data/LibriSpeech/test-clean/121/123859/121-123859-0002.flac,30.04,16000,47.92,0.2138,0.0667,40000-80000;440000-480000,7.333,179.07,26.21,79.04,450.34,371.3,30.12,0.4515,9.82,8.2731,1.4621,0.614,10,19.973,0.6328,6.328,0.2107,4.827,6.52
121-123859-0003.flac,/content/data/LibriSpeech/test-clean/121/123859/121-123859-0003.flac,10.825,16000,67.42,0.3778,0.0,,5.6982,188.73,22.89,137.62,253.63,116.01,10.58,0.4124,11.8,7.001,1.4272,0.5742,6,33.256,0.7108,4.265,0.394,3.141,5.534
121-123859-0004.flac,/content/data/LibriSpeech/test-clean/121/123859/121-123859-0004.flac,9.505,16000,50.8,0.2911,0.3333,40000-80000,7.5832,172.1,27.52,133.98,251.26,117.28,10.89,0.4477,9.31,7.2604,1.6105,0.5565,6,37.875,0.5575,3.345,0.3519,3.893,6.006
121-127105-0000.flac,/content/data/LibriSpeech/test-clean/121/127105/121-127105-0000.flac,9.875,16000,53.4,0.1915,0.3333,40000-80000,7.1214,168.51,38.08,83.51,310.22,226.71,22.72,0.4685,8.51,9.8661,2.1958,0.9428,3,18.228,0.5232,1.5695,0.1589,6.177,7.686
121-127105-0001.flac,/content/data/LibriSpeech/test-clean/121/127105/121-127105-0001.flac,5.025,16000,16.23,0.1437,0.0,,6.4814,156.25,22.33,105.8,222.77,116.97,12.89,0.509,8.13,9.8584,1.683,0.6816,1,11.94,0.304,0.304,0.0605,6.567,7.933
121-127105-0002.flac,/content/data/LibriSpeech/test-clean/121/127105/121-127105-0002.flac,7.495,16000,31.59,0.1968,0.0,,6.6511,177.67,39.91,110.08,334.16,224.08,19.22,0.4906,7.95,10.4851,2.5358,1.0157,1,8.005,0.496,0.496,0.0662,6.404,8.152
121-127105-0003.flac,/content/data/LibriSpeech/test-clean/121/127105/121-127105-0003.flac,7.725,16000,59.73,0.2607,0.3333,40000-80000,7.572,165.93,21.58,75.65,228.6,152.95,19.15,0.4408,8.28,9.8293,1.8124,0.6545,3,23.301,0.5462,1.6385,0.2121,4.531,6.01
121-127105-0004.flac,/content/data/LibriSpeech/test-clean/121/127105/121-127105-0004.flac,2.11,16000,74.24,0.4,0.3333,40000-80000,6.5431,186.16,27.75,130.4,238.39,107.99,10.44,0.3865,6.86,10.4536,3.6322,1.724,2,56.872,0.439,0.878,0.4161,4.265,7.305
121-127105-0005.flac,/content/data/LibriSpeech/test-clean/121/127105/121-127105-0005.flac,5.82,16000,49.24,0.1804,0.3333,40000-80000,7.2011,157.53,32.06,87.78,292.62,204.84,20.84,0.5199,8.77,9.7756,2.7946,1.1628,2,20.619,0.419,0.838,0.144,5.498,6.757
121-127105-0006.flac,/content/data/LibriSpeech/test-clean/121/127105/121-127105-0006.flac,4.725,16000,53.32,0.2357,0.0,,5.6051,157.06,40.65,75.08,267.11,192.03,21.97,0.3859,5.19,12.5097,3.0777,1.1771,2,25.397,0.4413,0.8825,0.1868,6.561,8.424
121-127105-0007.flac,/content/data/LibriSpeech/test-clean/121/127105/121-127105-0007.flac,5.79,16000,44.17,0.228,0.6667,40000-120000,5.7629,161.39,25.36,106.19,239.57,133.38,14.09,0.4497,7.65,10.3604,2.4499,1.0004,3,31.088,0.346,1.038,0.1793,5.872,7.43
121-127105-0008.flac,/content/data/LibriSpeech/test-clean/121/127105/121-127105-0008.flac,2.76,16000,54.98,0.3043,0.6667,40000-120000,7.0888,157.26,18.67,127.13,210.5,83.37,8.73,0.5238,10.11,8.8848,2.18,1.0734,2,43.478,0.354,0.708,0.2565,3.986,5.876
121-127105-0009.flac,/content/data/LibriSpeech/test-clean/121/127105/121-127105-0009.flac,2.29,16000,14.67,0.1447,0.0,,6.9385,186.45,23.82,135.23,231.08,95.86,9.28,0.5664,10.44,8.5791,1.2715,0.523,0,0.0,0.0,0.0,0.0,6.55,7.812
121-127105-0010.flac,/content/data/LibriSpeech/test-clean/121/127105/121-127105-0010.flac,2.85,16000,32.74,0.1895,0.3333,80000-120000,7.9986,156.2,35.64,119.16,379.16,260.0,20.04,0.4291,5.92,11.382,2.34,0.9744,1,21.053,0.305,0.305,0.107,7.368,8.99
121-127105-0011.flac,/content/data/LibriSpeech/test-clean/121/127105/121-127105-0011.flac,5.78,16000,14.92,0.1042,0.3333,40000-80000,5.253,169.81,27.95,104.54,244.16,139.62,14.69,0.6417,9.15,12.3647,2.0911,0.9749,0,0.0,0.0,0.0,0.0,6.92,7.837
121-127105-0012.flac,/content/data/LibriSpeech/test-clean/121/127105/121-127105-0012.flac,4.83,16000,18.0,0.1242,0.0,,7.0336,170.67,43.88,76.15,292.16,216.01,23.28,0.3021,5.72,11.0634,3.3572,1.4276,0,0.0,0.0,0.0,0.0,6.832,8.317
121-127105-0013.flac,/content/data/LibriSpeech/test-clean/121/127105/121-127105-0013.flac,5.895,16000,54.52,0.1939,0.0,,6.1415,162.64,25.46,126.02,267.27,141.25,13.02,0.471,7.52,9.4404,1.9217,0.8642,2,20.356,0.5137,1.0275,0.1743,5.598,7.237
121-127105-0014.flac,/content/data/LibriSpeech/test-clean/121/127105/121-127105-0014.flac,2.255,16000,73.04,0.3333,0.3333,40000-80000,4.9364,185.06,68.25,131.91,471.53,339.62,22.05,0.3018,6.56,13.1687,1.9594,0.6917,2,53.215,0.3435,0.687,0.3047,4.878,7.902
121-127105-0015.flac,/content/data/LibriSpeech/test-clean/121/127105/121-127105-0015.flac,2.96,16000,37.42,0.1633,0.0,,4.3925,150.3,13.29,123.18,195.01,71.82,7.95,0.413,6.77,12.0079,2.0486,0.8973,2,40.541,0.328,0.656,0.2216,6.081,7.812
121-127105-0016.flac,/content/data/LibriSpeech/test-clean/121/127105/121-127105-0016.flac,2.03,16000,18.76,0.1642,0.3333,40000-80000,4.8883,156.09,15.84,127.59,204.17,76.57,8.14,0.37,6.17,12.7464,2.4508,1.151,0,0.0,0.0,0.0,0.0,6.897,8.75
121-127105-0017.flac,/content/data/LibriSpeech/test-clean/121/127105/121-127105-0017.flac,2.695,16000,12.7,0.1461,0.0,,5.2915,153.78,33.46,81.59,310.49,228.9,23.14,0.4586,7.31,11.3002,2.3521,0.8043,0,0.0,0.0,0.0,0.0,7.05,8.234
121-127105-0018.flac,/content/data/LibriSpeech/test-clean/121/127105/121-127105-0018.flac,2.77,16000,15.78,0.1304,0.3333,40000-80000,6.6656,155.68,13.96,126.44,197.75,71.3,7.74,0.4672,8.26,10.9977,2.3551,1.0867,0,0.0,0.0,0.0,0.0,5.776,6.849
121-127105-0019.flac,/content/data/LibriSpeech/test-clean/121/127105/121-127105-0019.flac,3.525,16000,46.06,0.1709,0.0,,6.8782,170.26,35.2,76.22,260.7,184.48,21.29,0.5129,8.95,9.6396,2.1046,0.8545,1,17.021,0.5785,0.5785,0.1641,6.241,7.857
121-127105-0020.flac,/content/data/LibriSpeech/test-clean/121/127105/121-127105-0020.flac,14.355,16000,20.4,0.1402,0.3333,40000-80000;160000-240000,6.4383,178.61,58.56,75.59,488.03,412.43,32.29,0.5077,8.71,9.4095,2.2083,0.8434,2,8.359,0.4167,0.8335,0.0581,5.643,6.626
121-127105-0021.flac,/content/data/LibriSpeech/test-clean/121/127105/121-127105-0021.flac,2.0,16000,33.52,0.197,0.3333,40000-80000,6.8883,214.73,39.03,138.88,301.19,162.31,13.4,0.5127,8.9,11.6192,2.5565,1.0578,0,0.0,0.0,0.0,0.0,5.5,6.944
121-127105-0022.flac,/content/data/LibriSpeech/test-clean/121/127105/121-127105-0022.flac,5.075,16000,73.64,0.3018,0.3333,40000-80000,7.6982,189.75,58.68,111.49,396.25,284.76,21.95,0.4008,7.06,9.5552,2.2557,0.8174,2,23.645,0.568,1.136,0.2238,4.926,7.37
121-127105-0023.flac,/content/data/LibriSpeech/test-clean/121/127105/121-127105-0023.flac,10.91,16000,30.81,0.1598,0.1667,40000-80000,6.379,172.59,35.32,79.76,348.21,268.45,25.51,0.4733,7.71,9.5829,2.04,0.8673,3,16.499,0.461,1.383,0.1268,5.225,6.362
121-127105-0024.flac,/content/data/LibriSpeech/test-clean/121/127105/121-127105-0024.flac,14.45,16000,38.62,0.185,0.0,,6.6363,162.02,27.7,79.51,261.22,181.71,20.59,0.4341,7.72,9.7535,1.85,0.7229,7,29.066,0.4116,2.881,0.1994,5.952,7.812
121-127105-0025.flac,/content/data/LibriSpeech/test-clean/121/127105/121-127105-0025.flac,16.065,16000,33.52,0.1458,0.0833,40000-80000,6.994,163.22,28.55,75.43,244.15,168.72,20.33,0.4885,7.49,10.4865,2.2784,0.8705,3,11.204,0.6188,1.8565,0.1156,5.913,6.936
121-127105-0026.flac,/content/data/LibriSpeech/test-clean/121/127105/121-127105-0026.flac,7.53,16000,18.36,0.1554,0.3333,40000-80000,5.6597,175.27,41.4,124.4,405.03,280.62,20.44,0.5147,8.38,9.7979,2.0165,0.816,1,7.968,0.325,0.325,0.0432,5.578,6.579
121-127105-0027.flac,/content/data/LibriSpeech/test-clean/121/127105/121-127105-0027.flac,13.87,16000,53.26,0.1905,0.1111,40000-80000,6.7022,179.26,48.29,121.51,480.91,359.41,23.82,0.4588,8.5,9.4596,1.8369,0.7162,3,12.978,0.6933,2.08,0.15,5.984,7.54
121-127105-0028.flac,/content/data/LibriSpeech/test-clean/121/127105/121-127105-0028.flac,6.75,16000,78.33,0.1911,0.3333,40000-80000,7.2637,164.38,24.74,124.49,244.01,119.51,11.65,0.5417,8.37,9.8292,1.8327,0.7042,2,17.778,0.5795,1.159,0.1717,5.926,7.553
121-127105-0029.flac,/content/data/LibriSpeech/test-clean/121/127105/121-127105-0029.flac,7.31,16000,58.1,0.2263,0.0,,6.7147,176.91,39.33,85.07,457.52,372.45,29.13,0.4766,8.81,9.9718,2.1182,0.8605,2,16.416,0.632,1.264,0.1729,5.882,7.858
121-127105-0030.flac,/content/data/LibriSpeech/test-clean/121/127105/121-127105-0030.flac,2.175,16000,38.63,0.2917,0.0,,4.8791,148.34,21.01,77.35,204.33,126.98,16.82,0.3318,5.17,13.6897,3.1451,1.3073,0,0.0,0.0,0.0,0.0,4.138,6.86
121-127105-0031.flac,/content/data/LibriSpeech/test-clean/121/127105/121-127105-0031.flac,10.765,16000,74.79,0.2989,0.0,,6.74,160.53,38.81,108.86,463.42,354.56,25.08,0.4408,8.27,9.2029,2.2487,1.0642,7,39.015,0.5413,3.789,0.352,4.459,6.881
121-127105-0032.flac,/content/data/LibriSpeech/test-clean/121/127105/121-127105-0032.flac,3.17,16000,50.17,0.1905,0.3333,40000-80000,5.849,199.87,57.7,122.94,359.09,236.15,18.56,0.2357,3.1,12.3834,2.6928,1.1954,1,18.927,0.401,0.401,0.1265,5.994,7.422
121-127105-0033.flac,/content/data/LibriSpeech/test-clean/121/127105/121-127105-0033.flac,2.355,16000,69.48,0.3205,0.3333,40000-80000,7.131,158.87,12.21,132.86,199.81,66.95,7.07,0.4914,8.5,8.8294,2.7451,1.2591,2,50.955,0.3935,0.787,0.3342,5.52,8.291
121-127105-0034.flac,/content/data/LibriSpeech/test-clean/121/127105/121-127105-0034.flac,7.41,16000,77.07,0.3117,0.0,,8.7218,159.32,18.86,82.79,214.62,131.83,16.49,0.4593,9.83,9.2475,2.0111,0.868,4,32.389,0.5763,2.305,0.3111,4.858,7.401
121-127105-0035.flac,/content/data/LibriSpeech/test-clean/121/127105/121-127105-0035.flac,14.15,16000,74.81,0.3822,0.1111,40000-80000,6.3984,164.3,33.78,75.03,474.04,399.01,31.91,0.3484,8.54,8.93,1.8869,0.8324,8,33.922,0.6907,5.526,0.3905,4.594,7.537
121-127105-0036.flac,/content/data/LibriSpeech/test-clean/121/127105/121-127105-0036.flac,4.15,16000,76.4,0.3261,0.3333,40000-80000,8.9292,179.88,50.92,78.28,431.44,353.15,29.55,0.5243,10.96,9.1944,1.497,0.643,3,43.373,0.4767,1.43,0.3446,4.819,7.353
1221-135766-0000.flac,/content/data/LibriSpeech/test-clean/1221/135766/1221-135766-0000.flac,12.435,16000,16.99,0.0,0.0,,8.2373,189.31,34.98,78.12,478.87,400.75,31.39,0.5185,8.05,11.9052,1.9668,0.8657,3,14.475,0.3578,1.0735,0.0863,6.353,7.177
1221-135766-0001.flac,/content/data/LibriSpeech/test-clean/1221/135766/1221-135766-0001.flac,16.715,16000,17.51,0.0,0.0833,40000-80000,8.0243,192.49,25.88,155.26,481.51,326.24,19.59,0.5114,8.81,11.1199,1.8668,0.7785,5,17.948,0.3702,1.851,0.1107,6.282,7.212
1221-135766-0002.flac,/content/data/LibriSpeech/test-clean/1221/135766/1221-135766-0002.flac,4.825,16000,21.02,0.0,0.3333,40000-80000,9.5616,195.22,57.68,77.34,493.88,416.54,32.1,0.4175,6.9,10.2862,2.2492,0.8045,1,12.435,0.4525,0.4525,0.0938,5.181,6.275
1221-135766-0003.flac,/content/data/LibriSpeech/test-clean/1221/135766/1221-135766-0003.flac,13.72,16000,21.48,0.0,0.1111,40000-80000,8.21,198.49,30.39,94.81,475.61,380.8,27.92,0.4836,8.81,9.2313,1.9044,0.7207,4,17.493,0.486,1.944,0.1417,6.195,7.287
1221-135766-0004.flac,/content/data/LibriSpeech/test-clean/1221/135766/1221-135766-0004.flac,7.44,16000,21.66,0.0,0.3333,40000-80000,8.9203,194.29,46.55,82.23,485.34,403.11,30.74,0.5344,10.8,9.9067,1.6764,0.7163,2,16.129,0.488,0.976,0.1312,6.317,7.65
1221-135766-0005.flac,/content/data/LibriSpeech/test-clean/1221/135766/1221-135766-0005.flac,16.645,16000,18.16,0.0,0.0833,40000-80000,9.5979,194.81,33.07,78.44,496.34,417.9,31.94,0.5822,10.1,9.8919,1.6615,0.6892,2,7.209,0.4345,0.869,0.0522,6.068,6.638
1221-135766-0006.flac,/content/data/LibriSpeech/test-clean/1221/135766/1221-135766-0006.flac,11.415,16000,22.78,0.0,0.1667,40000-80000,8.9871,187.44,32.02,80.71,481.31,400.6,30.91,0.5176,9.72,9.5972,1.7025,0.7381,3,15.769,0.4705,1.4115,0.1237,5.519,7.082
1221-135766-0007.flac,/content/data/LibriSpeech/test-clean/1221/135766/1221-135766-0007.flac,8.795,16000,24.99,0.0,0.0,,9.6189,195.96,35.74,75.38,499.25,423.87,32.73,0.5925,9.98,10.9294,1.8132,0.7509,3,20.466,0.4445,1.3335,0.1516,5.912,7.254
1221-135766-0008.flac,/content/data/LibriSpeech/test-clean/1221/135766/1221-135766-0008.flac,10.78,16000,14.42,0.0,0.0,,7.7161,202.81,35.92,135.74,494.66,358.92,22.39,0.5247,9.46,9.4991,1.6641,0.6565,2,11.132,0.523,1.046,0.097,6.308,7.417
